"","species_common_name","period","ace_transfer_price","starting_year"
"917","Ray's Bream","Starting Oct 2020",0.0576,"2020"
"918","Ray's Bream","Starting Oct 2021",0.0668,"2021"
"919","Red Cod","Starting Oct 2001",0.138725,"2001"
"920","Red Cod","Starting Oct 2002",0.1437,"2002"
"921","Red Cod","Starting Oct 2003",0.1199,"2003"
"922","Red Cod","Starting Oct 2004",0.126375,"2004"
"923","Red Cod","Starting Oct 2005",0.11665,"2005"
"924","Red Cod","Starting Oct 2006",0.1134,"2006"
"925","Red Cod","Starting Oct 2007",0.1321,"2007"
"926","Red Cod","Starting Oct 2008",0.1292,"2008"
"927","Red Cod","Starting Oct 2009",0.123675,"2009"
"928","Red Cod","Starting Oct 2010",0.1161,"2010"
"929","Red Cod","Starting Oct 2011",0.118225,"2011"
"930","Red Cod","Starting Oct 2012",0.139625,"2012"
"931","Red Cod","Starting Oct 2013",0.1285,"2013"
"932","Red Cod","Starting Oct 2014",0.10625,"2014"
"933","Red Cod","Starting Oct 2015",0.1109,"2015"
"934","Red Cod","Starting Oct 2016",0.108225,"2016"
"935","Red Cod","Starting Oct 2017",0.1193,"2017"
"936","Red Cod","Starting Oct 2018",0.112,"2018"
"937","Red Cod","Starting Oct 2019",0.10555,"2019"
"938","Red Cod","Starting Oct 2020",0.10985,"2020"
"939","Red Cod","Starting Oct 2021",0.114,"2021"
"940","Red Snapper","Starting Oct 2004",1.97585,"2004"
"941","Red Snapper","Starting Oct 2005",1.7278,"2005"
"942","Red Snapper","Starting Oct 2006",1.3058,"2006"
"943","Red Snapper","Starting Oct 2007",1.38,"2007"
"944","Red Snapper","Starting Oct 2008",1.2476,"2008"
"945","Red Snapper","Starting Oct 2009",1.5798,"2009"
"946","Red Snapper","Starting Oct 2010",1.40275,"2010"
"947","Red Snapper","Starting Oct 2011",1.0863,"2011"
"948","Red Snapper","Starting Oct 2012",1.3324,"2012"
"949","Red Snapper","Starting Oct 2013",1.23245,"2013"
"950","Red Snapper","Starting Oct 2014",1.82565,"2014"
"951","Red Snapper","Starting Oct 2015",1.7867,"2015"
"952","Red Snapper","Starting Oct 2016",1.42385,"2016"
"953","Red Snapper","Starting Oct 2017",1.6538,"2017"
"954","Red Snapper","Starting Oct 2018",1.56455,"2018"
"955","Red Snapper","Starting Oct 2019",1.5241,"2019"
"956","Red Snapper","Starting Oct 2020",1.35295,"2020"
"957","Red Snapper","Starting Oct 2021",1.4496,"2021"
"958","Redbait","Starting Oct 2010",0.2388,"2010"
"959","Redbait","Starting Oct 2011",0.1187,"2011"
"960","Redbait","Starting Oct 2012",0.1586,"2012"
"961","Redbait","Starting Oct 2013",0.1418,"2013"
"962","Redbait","Starting Oct 2014",0.204,"2014"
"963","Redbait","Starting Oct 2015",0.1406,"2015"
"964","Redbait","Starting Oct 2016",0.1423,"2016"
"965","Redbait","Starting Oct 2017",0.2,"2017"
"966","Redbait","Starting Oct 2018",0.1961,"2018"
"967","Redbait","Starting Oct 2019",0.2111,"2019"
"968","Redbait","Starting Oct 2020",0.2111,"2020"
"969","Ribaldo","Starting Oct 2001",0.122057142857143,"2001"
"970","Ribaldo","Starting Oct 2002",0.132044444444444,"2002"
"971","Ribaldo","Starting Oct 2003",0.108425,"2003"
"972","Ribaldo","Starting Oct 2004",0.1050875,"2004"
"973","Ribaldo","Starting Oct 2005",0.103525,"2005"
"974","Ribaldo","Starting Oct 2006",0.275385714285714,"2006"
"975","Ribaldo","Starting Oct 2007",0.170557142857143,"2007"
"976","Ribaldo","Starting Oct 2008",0.1743,"2008"
"977","Ribaldo","Starting Oct 2009",0.232614285714286,"2009"
"978","Ribaldo","Starting Oct 2010",0.2451875,"2010"
"979","Ribaldo","Starting Oct 2011",0.116285714285714,"2011"
"980","Ribaldo","Starting Oct 2012",0.135042857142857,"2012"
"981","Ribaldo","Starting Oct 2013",0.125542857142857,"2013"
"982","Ribaldo","Starting Oct 2014",0.117985714285714,"2014"
"983","Ribaldo","Starting Oct 2015",0.120314285714286,"2015"
"984","Ribaldo","Starting Oct 2016",0.117157142857143,"2016"
"985","Ribaldo","Starting Oct 2017",0.2125875,"2017"
"986","Ribaldo","Starting Oct 2018",0.1421,"2018"
"987","Ribaldo","Starting Oct 2019",0.107085714285714,"2019"
"988","Ribaldo","Starting Oct 2020",0.120985714285714,"2020"
"989","Ribaldo","Starting Oct 2021",0.11745,"2021"
"990","Rig","Starting Oct 2001",0.93238,"2001"
"991","Rig","Starting Oct 2002",1.05824,"2002"
"992","Rig","Starting Oct 2003",0.99186,"2003"
"993","Rig","Starting Oct 2004",0.8986,"2004"
"994","Rig","Starting Oct 2005",0.92014,"2005"
"995","Rig","Starting Oct 2006",0.86688,"2006"
"996","Rig","Starting Oct 2007",0.96518,"2007"
"997","Rig","Starting Oct 2008",0.97412,"2008"
"998","Rig","Starting Oct 2009",1.00802,"2009"
"999","Rig","Starting Oct 2010",0.96762,"2010"
"1000","Rig","Starting Oct 2011",0.93446,"2011"
"1001","Rig","Starting Oct 2012",1.03168,"2012"
"1002","Rig","Starting Oct 2013",0.9652,"2013"
"1003","Rig","Starting Oct 2014",0.99042,"2014"
"1004","Rig","Starting Oct 2015",1.00216,"2015"
"1005","Rig","Starting Oct 2016",1.16588,"2016"
"1006","Rig","Starting Oct 2017",1.0978,"2017"
"1007","Rig","Starting Oct 2018",1.09326,"2018"
"1008","Rig","Starting Oct 2019",1.1863,"2019"
"1009","Rig","Starting Oct 2020",1.13054,"2020"
"1010","Rig","Starting Oct 2021",1.08924,"2021"
"1011","Rough Skate","Starting Oct 2003",0.1822,"2003"
"1012","Rough Skate","Starting Oct 2004",0.1801,"2004"
"1013","Rough Skate","Starting Oct 2005",0.1457,"2005"
"1014","Rough Skate","Starting Oct 2006",0.143625,"2006"
"1015","Rough Skate","Starting Oct 2007",0.15375,"2007"
"1016","Rough Skate","Starting Oct 2008",0.149425,"2008"
"1017","Rough Skate","Starting Oct 2009",0.15265,"2009"
"1018","Rough Skate","Starting Oct 2010",0.1502,"2010"
"1019","Rough Skate","Starting Oct 2011",0.173625,"2011"
"1020","Rough Skate","Starting Oct 2012",0.162725,"2012"
"1021","Rough Skate","Starting Oct 2013",0.138975,"2013"
"1022","Rough Skate","Starting Oct 2014",0.13365,"2014"
"1023","Rough Skate","Starting Oct 2015",0.1311,"2015"
"1024","Rough Skate","Starting Oct 2016",0.1355,"2016"
"1025","Rough Skate","Starting Oct 2017",0.142325,"2017"
"1026","Rough Skate","Starting Oct 2018",0.1387,"2018"
"1027","Rough Skate","Starting Oct 2019",0.13515,"2019"
"1028","Rough Skate","Starting Oct 2020",0.1327,"2020"
"1029","Rough Skate","Starting Oct 2021",0.12475,"2021"
"1030","Ruby Fish","Starting Oct 2001",0.1004,"2001"
"1031","Ruby Fish","Starting Oct 2002",0.09314,"2002"
"1032","Ruby Fish","Starting Oct 2003",0.103666666666667,"2003"
"1033","Ruby Fish","Starting Oct 2004",0.0775666666666667,"2004"
"1034","Ruby Fish","Starting Oct 2005",0.0862,"2005"
"1035","Ruby Fish","Starting Oct 2006",0.14132,"2006"
"1036","Ruby Fish","Starting Oct 2007",0.1206,"2007"
"1037","Ruby Fish","Starting Oct 2008",0.12168,"2008"
"1038","Ruby Fish","Starting Oct 2009",0.12145,"2009"
"1039","Ruby Fish","Starting Oct 2010",0.1229,"2010"
"1040","Ruby Fish","Starting Oct 2011",0.14258,"2011"
"1041","Ruby Fish","Starting Oct 2012",0.12135,"2012"
"1042","Ruby Fish","Starting Oct 2013",0.13725,"2013"
"1043","Ruby Fish","Starting Oct 2014",0.10454,"2014"
"1044","Ruby Fish","Starting Oct 2015",0.1314,"2015"
"1045","Ruby Fish","Starting Oct 2016",0.105,"2016"
"1046","Ruby Fish","Starting Oct 2017",0.09112,"2017"
"1047","Ruby Fish","Starting Oct 2018",0.09552,"2018"
"1048","Ruby Fish","Starting Oct 2019",0.08226,"2019"
"1049","Ruby Fish","Starting Oct 2020",0.10062,"2020"
"1050","Ruby Fish","Starting Oct 2021",0.17935,"2021"
"1051","Scampi","Starting Oct 2004",12.32565,"2004"
"1052","Scampi","Starting Oct 2005",11.9192,"2005"
"1053","Scampi","Starting Oct 2006",11.6304333333333,"2006"
"1054","Scampi","Starting Oct 2014",28.85,"2014"
"1055","Scampi","Starting Oct 2016",19.09675,"2016"
"1056","Scampi","Starting Oct 2017",14.605275,"2017"
"1057","Scampi","Starting Oct 2018",17.16796,"2018"
"1058","Scampi","Starting Oct 2019",19.08106,"2019"
"1059","Scampi","Starting Oct 2020",15.692675,"2020"
"1060","Scampi","Starting Oct 2021",21.97964,"2021"
"1061","School Shark","Starting Oct 2001",0.797728571428571,"2001"
"1062","School Shark","Starting Oct 2002",0.862857142857143,"2002"
"1063","School Shark","Starting Oct 2003",0.988328571428571,"2003"
"1064","School Shark","Starting Oct 2004",0.939342857142857,"2004"
"1065","School Shark","Starting Oct 2005",0.868928571428571,"2005"
"1066","School Shark","Starting Oct 2006",0.857371428571429,"2006"
"1067","School Shark","Starting Oct 2007",0.8695,"2007"
"1068","School Shark","Starting Oct 2008",0.868928571428571,"2008"
"1069","School Shark","Starting Oct 2009",0.958085714285714,"2009"
"1070","School Shark","Starting Oct 2010",0.954271428571429,"2010"
"1071","School Shark","Starting Oct 2011",0.997642857142857,"2011"
"1072","School Shark","Starting Oct 2012",0.984571428571429,"2012"
"1073","School Shark","Starting Oct 2013",0.997485714285714,"2013"
"1074","School Shark","Starting Oct 2014",0.961242857142857,"2014"
"1075","School Shark","Starting Oct 2015",0.933214285714286,"2015"
"1076","School Shark","Starting Oct 2016",0.849285714285714,"2016"
"1077","School Shark","Starting Oct 2017",0.880614285714286,"2017"
"1078","School Shark","Starting Oct 2018",0.814957142857143,"2018"
"1079","School Shark","Starting Oct 2019",0.779271428571429,"2019"
"1080","School Shark","Starting Oct 2020",0.777928571428571,"2020"
"1081","School Shark","Starting Oct 2021",0.837757142857143,"2021"
"1082","Sea Perch","Starting Oct 2001",0.0745666666666667,"2001"
"1083","Sea Perch","Starting Oct 2002",0.0891555555555556,"2002"
"1084","Sea Perch","Starting Oct 2003",0.0779777777777778,"2003"
"1085","Sea Perch","Starting Oct 2004",0.0774333333333333,"2004"
"1086","Sea Perch","Starting Oct 2005",0.0725333333333333,"2005"
"1087","Sea Perch","Starting Oct 2006",0.0799666666666667,"2006"
"1088","Sea Perch","Starting Oct 2007",0.0876888888888889,"2007"
"1089","Sea Perch","Starting Oct 2008",0.0916555555555556,"2008"
"1090","Sea Perch","Starting Oct 2009",0.0966888888888889,"2009"
"1091","Sea Perch","Starting Oct 2010",0.101355555555556,"2010"
"1092","Sea Perch","Starting Oct 2011",0.124788888888889,"2011"
"1093","Sea Perch","Starting Oct 2012",0.128022222222222,"2012"
"1094","Sea Perch","Starting Oct 2013",0.181511111111111,"2013"
"1095","Sea Perch","Starting Oct 2014",0.173311111111111,"2014"
"1096","Sea Perch","Starting Oct 2015",0.223225,"2015"
"1097","Sea Perch","Starting Oct 2016",0.187722222222222,"2016"
"1098","Sea Perch","Starting Oct 2017",0.212575,"2017"
"1099","Sea Perch","Starting Oct 2018",0.209333333333333,"2018"
"1100","Sea Perch","Starting Oct 2019",0.207755555555556,"2019"
"1101","Sea Perch","Starting Oct 2020",0.180066666666667,"2020"
"1102","Sea Perch","Starting Oct 2021",0.15495,"2021"
"1103","Short-finned eel","Starting Oct 2004",2,"2004"
"1104","Short-finned eel","Starting Oct 2007",5.0622,"2007"
"1105","Short-finned eel","Starting Oct 2010",1.7712,"2010"
"1106","Short-finned eel","Starting Oct 2012",2.05536666666667,"2012"
"1107","Short-finned eel","Starting Oct 2013",2.4489,"2013"
"1108","Short-finned eel","Starting Oct 2014",2.32473333333333,"2014"
"1109","Short-finned eel","Starting Oct 2015",2.3138,"2015"
"1110","Short-finned eel","Starting Oct 2016",2.35276666666667,"2016"
"1111","Short-finned eel","Starting Oct 2017",2.3343,"2017"
"1112","Short-finned eel","Starting Oct 2018",2,"2018"
"1113","Silver Warehou","Starting Oct 2001",0.525466666666667,"2001"
"1114","Silver Warehou","Starting Oct 2002",0.582,"2002"
"1115","Silver Warehou","Starting Oct 2003",0.623566666666667,"2003"
"1116","Silver Warehou","Starting Oct 2004",0.6159,"2004"
"1117","Silver Warehou","Starting Oct 2005",0.658966666666667,"2005"
"1118","Silver Warehou","Starting Oct 2006",0.690033333333333,"2006"
"1119","Silver Warehou","Starting Oct 2007",0.689266666666667,"2007"
"1120","Silver Warehou","Starting Oct 2008",0.705766666666667,"2008"
"1121","Silver Warehou","Starting Oct 2009",0.718866666666667,"2009"
"1122","Silver Warehou","Starting Oct 2010",0.7922,"2010"
"1123","Silver Warehou","Starting Oct 2011",0.667966666666667,"2011"
"1124","Silver Warehou","Starting Oct 2012",0.5643,"2012"
"1125","Silver Warehou","Starting Oct 2013",0.564766666666667,"2013"
"1126","Silver Warehou","Starting Oct 2014",0.565166666666667,"2014"
"1127","Silver Warehou","Starting Oct 2015",0.646666666666667,"2015"
"1128","Silver Warehou","Starting Oct 2016",0.673666666666667,"2016"
"1129","Silver Warehou","Starting Oct 2017",0.7033,"2017"
"1130","Silver Warehou","Starting Oct 2018",0.780466666666667,"2018"
"1131","Silver Warehou","Starting Oct 2019",0.738566666666667,"2019"
"1132","Silver Warehou","Starting Oct 2020",0.668333333333333,"2020"
"1133","Silver Warehou","Starting Oct 2021",0.61595,"2021"
"1134","Smooth Skate","Starting Oct 2003",0.211575,"2003"
"1135","Smooth Skate","Starting Oct 2004",0.190225,"2004"
"1136","Smooth Skate","Starting Oct 2005",0.1737,"2005"
"1137","Smooth Skate","Starting Oct 2006",0.16365,"2006"
"1138","Smooth Skate","Starting Oct 2007",0.183175,"2007"
"1139","Smooth Skate","Starting Oct 2008",0.1808,"2008"
"1140","Smooth Skate","Starting Oct 2009",0.1756,"2009"
"1141","Smooth Skate","Starting Oct 2010",0.173075,"2010"
"1142","Smooth Skate","Starting Oct 2011",0.16855,"2011"
"1143","Smooth Skate","Starting Oct 2012",0.170375,"2012"
"1144","Smooth Skate","Starting Oct 2013",0.16595,"2013"
"1145","Smooth Skate","Starting Oct 2014",0.1746,"2014"
"1146","Smooth Skate","Starting Oct 2015",0.14195,"2015"
"1147","Smooth Skate","Starting Oct 2016",0.1376,"2016"
"1148","Smooth Skate","Starting Oct 2017",0.15485,"2017"
"1149","Smooth Skate","Starting Oct 2018",0.151825,"2018"
"1150","Smooth Skate","Starting Oct 2019",0.152725,"2019"
"1151","Smooth Skate","Starting Oct 2020",0.14335,"2020"
"1152","Smooth Skate","Starting Oct 2021",0.129975,"2021"
"1153","Snapper","Starting Oct 2001",2.13528,"2001"
"1154","Snapper","Starting Oct 2002",2.724,"2002"
"1155","Snapper","Starting Oct 2003",2.42325,"2003"
"1156","Snapper","Starting Oct 2004",2.378125,"2004"
"1157","Snapper","Starting Oct 2005",2.427425,"2005"
"1158","Snapper","Starting Oct 2006",2.53485,"2006"
"1159","Snapper","Starting Oct 2007",3.6423,"2007"
"1160","Snapper","Starting Oct 2008",3.27205,"2008"
"1161","Snapper","Starting Oct 2009",3.48215,"2009"
"1162","Snapper","Starting Oct 2010",3.797275,"2010"
"1163","Snapper","Starting Oct 2011",3.9164,"2011"
"1164","Snapper","Starting Oct 2012",3.9777,"2012"
"1165","Snapper","Starting Oct 2013",3.954,"2013"
"1166","Snapper","Starting Oct 2014",3.928325,"2014"
"1167","Snapper","Starting Oct 2015",3.94575,"2015"
"1168","Snapper","Starting Oct 2016",3.8044,"2016"
"1169","Snapper","Starting Oct 2017",3.851825,"2017"
"1170","Snapper","Starting Oct 2018",3.893,"2018"
"1171","Snapper","Starting Oct 2019",3.7337,"2019"
"1172","Snapper","Starting Oct 2020",3.969575,"2020"
"1173","Snapper","Starting Oct 2021",4.10355,"2021"
"1174","Southern Bluefin Tuna","Starting Oct 2004",10.7994,"2004"
"1175","Southern Bluefin Tuna","Starting Oct 2006",15.1905,"2006"
"1176","Spiny Dogfish","Starting Oct 2004",0.0431333333333333,"2004"
"1177","Spiny Dogfish","Starting Oct 2005",0.0286833333333333,"2005"
"1178","Spiny Dogfish","Starting Oct 2006",0.0283666666666667,"2006"
"1179","Spiny Dogfish","Starting Oct 2007",0.0302833333333333,"2007"
"1180","Spiny Dogfish","Starting Oct 2008",0.0294,"2008"
"1181","Spiny Dogfish","Starting Oct 2009",0.0421166666666667,"2009"
"1182","Spiny Dogfish","Starting Oct 2010",0.0398166666666667,"2010"
"1183","Spiny Dogfish","Starting Oct 2011",0.0355166666666667,"2011"
"1184","Spiny Dogfish","Starting Oct 2012",0.0332166666666667,"2012"
"1185","Spiny Dogfish","Starting Oct 2013",0.0315833333333333,"2013"
"1186","Spiny Dogfish","Starting Oct 2014",0.0329666666666667,"2014"
"1187","Spiny Dogfish","Starting Oct 2015",0.0331666666666667,"2015"
"1188","Spiny Dogfish","Starting Oct 2016",0.0327333333333333,"2016"
"1189","Spiny Dogfish","Starting Oct 2017",0.0308833333333333,"2017"
"1190","Spiny Dogfish","Starting Oct 2018",0.0389666666666667,"2018"
"1191","Spiny Dogfish","Starting Oct 2019",0.0299833333333333,"2019"
"1192","Spiny Dogfish","Starting Oct 2020",0.0300166666666667,"2020"
"1193","Spiny Dogfish","Starting Oct 2021",0.0350333333333333,"2021"
"1194","Sprats","Starting Oct 2002",0.032,"2002"
"1195","Sprats","Starting Oct 2003",0.0459,"2003"
"1196","Sprats","Starting Oct 2008",0.02,"2008"
"1197","Sprats","Starting Oct 2015",0.0414,"2015"
"1198","Sprats","Starting Oct 2016",0.0369,"2016"
"1199","Stargazer","Starting Oct 2001",0.4956,"2001"
"1200","Stargazer","Starting Oct 2002",0.560014285714286,"2002"
"1201","Stargazer","Starting Oct 2003",0.590714285714286,"2003"
"1202","Stargazer","Starting Oct 2004",0.516171428571429,"2004"
"1203","Stargazer","Starting Oct 2005",0.492914285714286,"2005"
"1204","Stargazer","Starting Oct 2006",0.452742857142857,"2006"
"1205","Stargazer","Starting Oct 2007",0.415271428571429,"2007"
"1206","Stargazer","Starting Oct 2008",0.457,"2008"
"1207","Stargazer","Starting Oct 2009",0.429057142857143,"2009"
"1208","Stargazer","Starting Oct 2010",0.404042857142857,"2010"
"1209","Stargazer","Starting Oct 2011",0.414433333333333,"2011"
"1210","Stargazer","Starting Oct 2012",0.413957142857143,"2012"
"1211","Stargazer","Starting Oct 2013",0.450328571428571,"2013"
"1212","Stargazer","Starting Oct 2014",0.414271428571429,"2014"
"1213","Stargazer","Starting Oct 2015",0.404542857142857,"2015"
"1214","Stargazer","Starting Oct 2016",0.405566666666667,"2016"
"1215","Stargazer","Starting Oct 2017",0.492785714285714,"2017"
"1216","Stargazer","Starting Oct 2018",0.3801,"2018"
"1217","Stargazer","Starting Oct 2019",0.430828571428571,"2019"
"1218","Stargazer","Starting Oct 2020",0.4165,"2020"
"1219","Stargazer","Starting Oct 2021",0.45854,"2021"
"1220","Swordfish","Starting Oct 2004",1.2466,"2004"
"1221","Swordfish","Starting Oct 2005",1.0028,"2005"
"1222","Swordfish","Starting Oct 2006",1.1431,"2006"
"1223","Swordfish","Starting Oct 2007",1.1307,"2007"
"1224","Swordfish","Starting Oct 2008",0.8141,"2008"
"1225","Swordfish","Starting Oct 2009",0.7844,"2009"
"1226","Swordfish","Starting Oct 2010",0.9267,"2010"
"1227","Swordfish","Starting Oct 2011",0.8799,"2011"
"1228","Swordfish","Starting Oct 2012",0.7293,"2012"
"1229","Swordfish","Starting Oct 2013",1.0391,"2013"
"1230","Swordfish","Starting Oct 2014",0.8524,"2014"
"1231","Swordfish","Starting Oct 2015",0.7187,"2015"
"1232","Swordfish","Starting Oct 2016",0.7506,"2016"
"1233","Swordfish","Starting Oct 2017",0.8331,"2017"
"1234","Swordfish","Starting Oct 2018",0.8548,"2018"
"1235","Swordfish","Starting Oct 2019",0.991,"2019"
"1236","Swordfish","Starting Oct 2020",0.9436,"2020"
"1237","Tarakihi","Starting Oct 2001",0.5275,"2001"
"1238","Tarakihi","Starting Oct 2002",0.801785714285714,"2002"
"1239","Tarakihi","Starting Oct 2003",0.819614285714286,"2003"
"1240","Tarakihi","Starting Oct 2004",0.751385714285714,"2004"
"1241","Tarakihi","Starting Oct 2005",0.686371428571429,"2005"
"1242","Tarakihi","Starting Oct 2006",0.682171428571429,"2006"
"1243","Tarakihi","Starting Oct 2007",0.870371428571429,"2007"
"1244","Tarakihi","Starting Oct 2008",0.780542857142857,"2008"
"1245","Tarakihi","Starting Oct 2009",0.798628571428571,"2009"
"1246","Tarakihi","Starting Oct 2010",0.8334,"2010"
"1247","Tarakihi","Starting Oct 2011",0.7353,"2011"
"1248","Tarakihi","Starting Oct 2012",0.746414285714286,"2012"
"1249","Tarakihi","Starting Oct 2013",0.767942857142857,"2013"
"1250","Tarakihi","Starting Oct 2014",0.760828571428571,"2014"
"1251","Tarakihi","Starting Oct 2015",0.765942857142857,"2015"
"1252","Tarakihi","Starting Oct 2016",0.7822,"2016"
"1253","Tarakihi","Starting Oct 2017",0.769942857142857,"2017"
"1254","Tarakihi","Starting Oct 2018",0.848614285714286,"2018"
"1255","Tarakihi","Starting Oct 2019",0.8464,"2019"
"1256","Tarakihi","Starting Oct 2020",0.862985714285714,"2020"
"1257","Tarakihi","Starting Oct 2021",0.969616666666667,"2021"
"1258","Trevally","Starting Oct 2001",0.4655,"2001"
"1259","Trevally","Starting Oct 2002",0.390375,"2002"
"1260","Trevally","Starting Oct 2003",0.422733333333333,"2003"
"1261","Trevally","Starting Oct 2004",0.40835,"2004"
"1262","Trevally","Starting Oct 2005",0.420866666666667,"2005"
"1263","Trevally","Starting Oct 2006",0.426525,"2006"
"1264","Trevally","Starting Oct 2007",0.487566666666667,"2007"
"1265","Trevally","Starting Oct 2008",0.412333333333333,"2008"
"1266","Trevally","Starting Oct 2009",0.42755,"2009"
"1267","Trevally","Starting Oct 2010",0.484333333333333,"2010"
"1268","Trevally","Starting Oct 2011",0.42135,"2011"
"1269","Trevally","Starting Oct 2012",0.406766666666667,"2012"
"1270","Trevally","Starting Oct 2013",0.461233333333333,"2013"
"1271","Trevally","Starting Oct 2014",0.4726,"2014"
"1272","Trevally","Starting Oct 2015",0.413066666666667,"2015"
"1273","Trevally","Starting Oct 2016",0.450325,"2016"
"1274","Trevally","Starting Oct 2017",0.527933333333333,"2017"
"1275","Trevally","Starting Oct 2018",0.655233333333333,"2018"
"1276","Trevally","Starting Oct 2019",0.493,"2019"
"1277","Trevally","Starting Oct 2020",0.501933333333333,"2020"
"1278","Trevally","Starting Oct 2021",0.5783,"2021"
"1279","Trumpeter","Starting Oct 2001",0.287133333333333,"2001"
"1280","Trumpeter","Starting Oct 2002",0.284357142857143,"2002"
"1281","Trumpeter","Starting Oct 2003",0.339514285714286,"2003"
"1282","Trumpeter","Starting Oct 2004",0.248085714285714,"2004"
"1283","Trumpeter","Starting Oct 2005",0.3201,"2005"
"1284","Trumpeter","Starting Oct 2006",0.319083333333333,"2006"
"1285","Trumpeter","Starting Oct 2007",0.287633333333333,"2007"
"1286","Trumpeter","Starting Oct 2008",0.281942857142857,"2008"
"1287","Trumpeter","Starting Oct 2009",0.274814285714286,"2009"
"1288","Trumpeter","Starting Oct 2010",0.249428571428571,"2010"
"1289","Trumpeter","Starting Oct 2011",0.271542857142857,"2011"
"1290","Trumpeter","Starting Oct 2012",0.53548,"2012"
"1291","Trumpeter","Starting Oct 2013",0.419816666666667,"2013"
"1292","Trumpeter","Starting Oct 2014",0.3715,"2014"
"1293","Trumpeter","Starting Oct 2015",0.593942857142857,"2015"
"1294","Trumpeter","Starting Oct 2016",0.499116666666667,"2016"
"1295","Trumpeter","Starting Oct 2017",0.653228571428571,"2017"
"1296","Trumpeter","Starting Oct 2018",0.429766666666667,"2018"
"1297","Trumpeter","Starting Oct 2019",0.503085714285714,"2019"
"1298","Trumpeter","Starting Oct 2020",0.558742857142857,"2020"
"1299","Trumpeter","Starting Oct 2021",0.4471,"2021"
"1300","Tuatua","Starting Oct 2008",1.1593,"2008"
"1301","White Warehou","Starting Oct 2001",0.1941,"2001"
"1302","White Warehou","Starting Oct 2002",0.227816666666667,"2002"
"1303","White Warehou","Starting Oct 2003",0.19232,"2003"
"1304","White Warehou","Starting Oct 2004",0.199433333333333,"2004"
"1305","White Warehou","Starting Oct 2005",0.17165,"2005"
"1306","White Warehou","Starting Oct 2006",0.37894,"2006"
"1307","White Warehou","Starting Oct 2007",0.390133333333333,"2007"
"1308","White Warehou","Starting Oct 2008",0.398,"2008"
"1309","White Warehou","Starting Oct 2009",0.46685,"2009"
"1310","White Warehou","Starting Oct 2010",0.53192,"2010"
"1311","White Warehou","Starting Oct 2011",0.45128,"2011"
"1312","White Warehou","Starting Oct 2012",0.355825,"2012"
"1313","White Warehou","Starting Oct 2013",0.4179,"2013"
"1314","White Warehou","Starting Oct 2014",0.34935,"2014"
"1315","White Warehou","Starting Oct 2015",0.20915,"2015"
"1316","White Warehou","Starting Oct 2016",0.3415,"2016"
"1317","White Warehou","Starting Oct 2017",0.466033333333333,"2017"
"1318","White Warehou","Starting Oct 2018",0.353833333333333,"2018"
"1319","White Warehou","Starting Oct 2019",0.5526,"2019"
"1320","White Warehou","Starting Oct 2020",0.551533333333333,"2020"
"1321","Yellow Eyed Mullet","Starting Oct 2001",0.19595,"2001"
"1322","Yellow Eyed Mullet","Starting Oct 2002",0.169233333333333,"2002"
"1323","Yellow Eyed Mullet","Starting Oct 2003",0.164133333333333,"2003"
"1324","Yellow Eyed Mullet","Starting Oct 2004",0.18915,"2004"
"1325","Yellow Eyed Mullet","Starting Oct 2005",0.148533333333333,"2005"
"1326","Yellow Eyed Mullet","Starting Oct 2006",0.18485,"2006"
"1327","Yellow Eyed Mullet","Starting Oct 2007",0.179833333333333,"2007"
"1328","Yellow Eyed Mullet","Starting Oct 2008",0.1812,"2008"
"1329","Yellow Eyed Mullet","Starting Oct 2009",0.20595,"2009"
"1330","Yellow Eyed Mullet","Starting Oct 2010",0.19685,"2010"
"1331","Yellow Eyed Mullet","Starting Oct 2011",0.17285,"2011"
"1332","Yellow Eyed Mullet","Starting Oct 2012",0.14855,"2012"
"1333","Yellow Eyed Mullet","Starting Oct 2013",0.19115,"2013"
"1334","Yellow Eyed Mullet","Starting Oct 2014",0.17845,"2014"
"1335","Yellow Eyed Mullet","Starting Oct 2015",0.1983,"2015"
"1336","Yellow Eyed Mullet","Starting Oct 2016",0.242166666666667,"2016"
"1337","Yellow Eyed Mullet","Starting Oct 2017",0.2672,"2017"
"1338","Yellow Eyed Mullet","Starting Oct 2018",0.2071,"2018"
"1339","Yellow Eyed Mullet","Starting Oct 2019",0.2418,"2019"
"1340","Yellow Eyed Mullet","Starting Oct 2020",0.2107,"2020"
"1341","Yellowfin Tuna","Starting Oct 2004",2.1095,"2004"
"1342","Yellowfin Tuna","Starting Oct 2005",2.8789,"2005"
"1343","Yellowfin Tuna","Starting Oct 2006",1.7464,"2006"
"1344","Yellowfin Tuna","Starting Oct 2007",3.022,"2007"
"1345","Yellowfin Tuna","Starting Oct 2009",2.2263,"2009"
